water_system.PWSID,water_system.PWS_NAME,water_system.NPM_CANDIDATE,water_system.PRIMACY_AGENCY_CODE,water_system.EPA_REGION,water_system.SEASON_BEGIN_DATE,water_system.SEASON_END_DATE,water_system.PWS_ACTIVITY_CODE,water_system.PWS_DEACTIVATION_DATE,water_system.PWS_TYPE_CODE,water_system.DBPR_SCHEDULE_CAT_CODE,water_system.CDS_ID,water_system.GW_SW_CODE,water_system.LT2_SCHEDULE_CAT_CODE,water_system.OWNER_TYPE_CODE,water_system.POPULATION_SERVED_COUNT,water_system.POP_CAT_2_CODE,water_system.POP_CAT_3_CODE,water_system.POP_CAT_4_CODE,water_system.POP_CAT_5_CODE,water_system.POP_CAT_11_CODE,water_system.PRIMACY_TYPE,water_system.PRIMARY_SOURCE_CODE,water_system.IS_GRANT_ELIGIBLE_IND,water_system.IS_WHOLESALER_IND,water_system.IS_SCHOOL_OR_DAYCARE_IND,water_system.SERVICE_CONNECTIONS_COUNT,water_system.SUBMISSION_STATUS_CODE,water_system.ORG_NAME,water_system.ADMIN_NAME,water_system.EMAIL_ADDR,water_system.PHONE_NUMBER,water_system.PHONE_EXT_NUMBER,water_system.FAX_NUMBER,water_system.ALT_PHONE_NUMBER,water_system.ADDRESS_LINE1,water_system.ADDRESS_LINE2,water_system.CITY_NAME,water_system.ZIP_CODE,water_system.COUNTRY_CODE,water_system.STATE_CODE,water_system.SOURCE_WATER_PROTECTION_CODE,water_system.SOURCE_PROTECTION_BEGIN_DATE,water_system.OUTSTANDING_PERFORMER,water_system.OUTSTANDING_PERFORM_BEGIN_DATE,water_system.CITIES_SERVED,water_system.COUNTIES_SERVED,
"NH1842050","POLAND BROOK WOODS","Y","NH","01","","","A","","CWS","","","GW","","P","46","1","1","1","1","1","State","GW","Y","N","N","17","Y","POLAND BROOK WOODS ASSN","DANA STREETER","","","","","","PO BOX 28","","OSSIPEE","03864","US","NH","","","","","OSSIPEE","Carroll"
"NH1842060","DEER COVE WATER","Y","NH","01","","","A","","CWS","","","GW","","P","123","1","1","1","1","2","State","GW","Y","N","N","52","Y","LAKES REGION WATER COMPANY INC","THOMAS MASON JR","","","","","","PO BOX 389","","MOULTONBOROUGH","03254","US","NH","","","","","OSSIPEE","Carroll"
"NH1842070","PINE GROVE APARTMENTS","Y","NH","01","","","A","","CWS","","","GW","","P","38","1","1","1","1","1","State","GW","Y","N","N","15","Y","PINE GROVE OSSIPEE LLC","BENJAMIN GUNTHER","","","","","","70 LOWELL ST","","MANCHESTER","03101","US","NH","","","","","OSSIPEE","Carroll"
"NH1843010","OSSIPEE MOUNTAINS ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","255","1","1","1","1","2","State","GW","Y","N","N","102","Y","OSSIPEE MOUNTAIN ESTATES COOPERATIVE","EDWARD VERGATO","","","","","","16 PURITAN LN","","CENTER OSSIPEE","03814","US","NH","","","","","OSSIPEE","Carroll"
"NH1843020","SANDY RIDGE ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","125","1","1","1","1","2","State","GW","Y","N","N","50","Y","SANDY RIDGE ESTATES INC","LAWRENCE SHUMAN","","","","","","PO BOX 472","","OSSIPEE","03864","US","NH","","","","","OSSIPEE","Carroll"
"NH1844010","CARROLL COUNTY COMPLEX","Y","NH","01","","","A","","CWS","","","GW","","L","258","1","1","1","1","2","State","GW","Y","N","N","53","Y","CARROLL COUNTY COMPLEX","WILL DEWITTE","","","","","","95 WATER VILLAGE RD","PO BOX 152","OSSIPEE","03864","US","NH","","","","","OSSIPEE","Carroll"
"NH1845020","CORNERSTONE CHRISTIAN ACADEMY","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","72","1","1","1","1","1","State","GW","Y","N","Y","3","Y","CORNERSTONE CHRISTIAN ACADEMY","HOPE  PHILLIPS","","","","","","129 ROUTE 28","","OSSIPEE","03864","US","NH","","","","","OSSIPEE","Carroll"
"NH1847010","ADVENTURER CAMPGROUND","Y","NH","01","06-01","09-30","A","","TNCWS","","","GW","","P","100","1","1","1","1","1","State","GW","Y","N","N","46","Y","WILLIAM A LUND REV TRUST","WILLIAM LUND","","","","","","15 GILE RD","","OSSIPEE","03864","US","NH","","","","","OSSIPEE","Carroll"
"NH1378040","7 ELEVEN","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","925","1","1","1","2","3","State","GW","Y","N","N","3","Y","FORRENCE HERITAGE INC","DRUSILLA PETERS","","","","","","11 LEDGE ST","","NASHUA","03060","US","NH","","","","","LITCHFIELD","Hillsborough"
"NH1378050","ROMANOS PIZZA","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","ROMANOS PIZZA","KEITH VESSELS","","","","","","27 COLBY RD","","LITCHFIELD","03052","US","NH","","","","","LITCHFIELD","Hillsborough"
"NH1379010","TABERNACLE CHRISTIAN SCH","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","125","1","1","1","1","2","State","GW","Y","N","Y","1","Y","TABERNACLE CHRISTIAN SCH","DAVID PAYNE","","","","","","242 DERRY RD","","LITCHFIELD","03052","US","NH","","","","","LITCHFIELD","Hillsborough"
"NH1381010","LITTLETON WATER AND LIGHT DEPT","Y","NH","01","","","A","","CWS","","","SW","","L","6010","1","2","1","3","5","State","SW","Y","N","N","1680","Y","TOWN OF LITTLETON","THOMAS CONSIDINE","","","","","","LITTLETON WATER AND LIGHT DEPT","65 LAFAYETTE AVE","LITTLETON","03561","US","NH","","","","","LITTLETON","Grafton"
"NH1383010","CRAZY HORSE CAMPGROUND","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","25","1","1","1","1","1","State","GW","Y","N","N","100","Y","KENNEY FAMILY CAMPGROUND LLC","DOUGLAS KENNEY","","","","","","788 HILLTOP RD","","LITTLETON","03561","US","NH","","","","","LITTLETON","Grafton"
"NH1386010","PEAK THREE","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","40","1","1","1","1","1","State","GW","Y","N","N","1","Y","PEAK THREE ASSOCIATES LLC","RONALD MURRO","","","","","","84 EDENCROFT RD","","LITTLETON","03561","US","NH","","","","","LITTLETON","Grafton"
"NH1388030","THAT DAM PIT STOP","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","150","1","1","1","1","2","State","GW","Y","N","N","1","Y","THAT DAM PIT STOP LLC","LEE SHATTUCK","","","","","","1000 MONROE RD","","LITTLETON","03561","US","NH","","","","","LITTLETON","Grafton"
"NH2001030","ROCHESTER CONSECUTIVE WTR SYS","Y","NH","01","","","A","","CWS","","","SW","","L","80","1","1","1","1","1","State","SWP","Y","N","N","14","Y","CITY OF ROCHESTER DPW","MICHAEL BEZANSON","","","","","","45 OLD DOVER RD","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2002020","PROFILE APARTMENTS","Y","NH","01","","","A","","CWS","","","GW","","P","90","1","1","1","1","1","State","GW","Y","N","N","36","Y","","FRANCIS ROGERS","","","","","","173 ESTES RD","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH0115060","LEARNING PATH CHILD CARE CTR","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","112","1","1","1","1","2","State","GW","Y","N","Y","1","Y","JERIC REALTY TRUST","ERIC BROOKS","","","","","","BROOKS PROPERTIES LLC","9 RED ROOF LN","SALEM","03079","US","NH","","","","","ATKINSON","Rockingham"
"NH0116020","GEX","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","62","1","1","1","1","1","State","GW","Y","N","N","1","Y","TWO INDUSTRIAL WAY REALTY TRUST","GARY/KARLA RUSSELL","","","","","","2 INDUSTRIAL WAY","","ATKINSON","03811","US","NH","","","","","ATKINSON","Rockingham"
"NH0118010","DUNKIN DONUTS","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","200","1","1","1","1","2","State","GW","Y","N","N","1","Y","Q AND D REALTY TRUST","MARIA/MANUEL DASILVA","","","","","","15 SOUTH BROADWAY","","SALEM","03079","US","NH","","","","","ATKINSON","Rockingham"
"NH0135010","AUBURN VILLAGE SCH","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","L","766","1","1","1","2","3","State","GW","Y","N","Y","1","Y","AUBURN VILLAGE SCHOOL","LORI COLLINS","","","","","","11 EATON HILL RD","","AUBURN","03032","US","NH","","","","","AUBURN","Rockingham"
"NH0138010","AUBURN TAVERN","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","146","1","1","1","1","2","State","GW","Y","N","N","1","Y","AUBURN TAVERN LLC","JOHN GIANITSOPOULOS","","","","","","346 HOOKSETT RD","","AUBURN","03032","US","NH","","","","","AUBURN","Rockingham"
"NH0138020","AUBURN SUPERMARKET","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","100","1","1","1","1","1","State","GW","Y","N","N","2","Y","DK ENERGY LLC","MONIR KARIMIANHA","","","","","","9 CHESTER RD","","AUBURN","03032","US","NH","","","","","AUBURN","Rockingham"
"NH0138030","MEGA X","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","120","1","1","1","1","2","State","GW","Y","N","N","3","Y","NEW SUNSET REALTY LLC","ELIE EL CHALFOUN","","","","","","1560 HOOKSETT RD","","HOOKSETT","03106","US","NH","","","","","AUBURN","Rockingham"
"NH0139040","AUBURN FAMILY DENTISTRY","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","AUBURN VILLAGE REAL ESTATE HOLDING LLC","RICHARD BOLDUC","","","","","","PO BOX 425","","AUBURN","03032","US","NH","","","","","AUBURN","Rockingham"
"NH0139050","FIRST ASSEMBLY OF GOD CHURCH","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","400","1","1","1","1","2","State","GW","Y","N","N","1","Y","FIRST ASSEMBLY OF GOD CHURCH","GARY HAMILTON","","","","","","45 MYLES DR","","AUBURN","03032","US","NH","","","","","AUBURN","Rockingham"
"NH0145010","BARNSTEAD ELEMENTARY SCH","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","L","646","1","1","1","2","3","State","GW","Y","N","Y","1","Y","SAU 86","DONNA CLAIRMONT","","","","","","1 SUNCOOK VALLEY","PO BOX 250","CENTER BARNSTEAD","03225","US","NH","","","","","BARNSTEAD","Belknap"
"NH0146020","WHITE BUFFALO TRADING POST","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","30","1","1","1","1","1","State","GW","Y","N","N","1","Y","WHITE BUFFALO REALTY LLC","VINCENT LUPOLI","","","","","","89 BARNSTEAD RD","","CENTER BARNSTEAD","03225","US","NH","","","","","BARNSTEAD","Belknap"
"NH0146040","BARNSTEAD BUSINESS PARK","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","52","1","1","1","1","1","State","GW","Y","N","Y","2","Y","GILFORD WELL CO INC","NORMAN HARRIS III","","","","","","1440 LAKE SHORE RD","","GILFORD","03249","US","NH","","","","","BARNSTEAD","Belknap"
"NH0147050","CAMP FATIMA/DINING HALL","Y","NH","01","06-01","09-30","A","","TNCWS","","","GW","","P","400","1","1","1","1","2","State","GW","Y","N","Y","41","Y","CAMPS FATIMA AND BERNADETTE","MICHAEL DRUMM","","","","","","32 FATIMA RD","","GILMANTON IRON WORKS","03837","US","NH","","","","","BARNSTEAD","Belknap"
"NH0148040","BOSCO BELL STORE","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","MCINTYRE CIRCLE ENT INC","DAVID DEVOY","","","","","","PO BOX 280","","SANBORNTON","03269","US","NH","","","","","BARNSTEAD","Belknap"
"NH0148080","BLUEBERRY STATION/MOBIL GAS","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","200","1","1","1","1","2","State","GW","Y","N","N","4","Y","TIGGER REALTY LLC","DAVID / WENDY DEVOY","","","","","","PO BOX 87","","BARNSTEAD PARADE","03218","US","NH","","","","","BARNSTEAD","Belknap"
"NH0149050","DOLLAR GENERAL STORE 16444","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","100","1","1","1","1","1","State","GW","Y","N","N","1","Y","DOLLAR GENERAL STORE CORP","SHEILA SCULL","","","","","","100 MISSION RIDGE","","GOODLETTSVILLE","37072","US","TN","","","","","BARNSTEAD","Belknap"
"NH1568050","SHAKAS BAR AND GRILL","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","3","Y","P AND P REALTY TRUST","SAMUEL PROCTOR","","","","","","PO BOX 717","","WILTON","03086","US","NH","","","","","MILFORD","Hillsborough"
"NH1577010","LOG HAVEN RESTAURANT","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","200","1","1","1","1","2","State","GW","Y","N","N","32","Y","PROPAN REALTY LLC","ROLAND PROULX","","","","","","PO BOX 239","","ERROL","03579","US","NH","","","","","MILLSFIELD","Coos"
"NH1582010","SHORTRIDGE ACADEMY","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","64","1","1","1","1","1","State","GW","Y","N","Y","6","Y","SHORTRIDGE ACADEMY LTD","DIANA ALBERT","","","","","","619 GOVERNORS RD","","MILTON","03851","US","NH","","","","","MILTON","Strafford"
"NH1583010","PINELAND PARK","Y","NH","01","","","A","","CWS","","","GW","","P","425","1","1","1","1","2","State","GW","Y","N","N","170","Y","TAGRO HOMES INC","MARK TAY","","","","","","PO BOX 391","","EXETER","03833","US","NH","","","","","MILTON","Strafford"
"NH1585030","MILTON CHILDRENS CENTER","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","25","1","1","1","1","1","State","GW","Y","N","Y","1","Y","CAP OF STRAFFORD CTY","RICHARD AUBIN","","","","","","PO BOX 160","","DOVER","03821","US","NH","","","","","MILTON","Strafford"
"NH1605010","MONT VERNON VILLAGE SCH","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","L","216","1","1","1","1","2","State","GW","Y","N","Y","1","Y","SAU 39","JOHN ROBICHAUD","","","","","","PO BOX 849","","AMHERST","03031","US","NH","","","","","MONT VERNON","Hillsborough"
"NH1612010","PARADISE SHORES","Y","NH","01","","","A","","CWS","","","GW","","P","1980","1","1","1","2","4","State","GW","Y","N","N","793","Y","LAKES REGION WATER COMPANY INC","THOMAS MASON JR","","","","","","PO BOX 389","","MOULTONBOROUGH","03254","US","NH","","","","","MOULTONBOROUGH","Carroll"
"NH1612030","FAR ECHO HARBOR","Y","NH","01","","","A","","CWS","","","GW","","P","213","1","1","1","1","2","State","GW","Y","N","N","85","Y","LAKES REGION WATER COMPANY INC","THOMAS MASON JR","","","","","","PO BOX 389","","MOULTONBOROUGH","03254","US","NH","","","","","MOULTONBOROUGH","Carroll"
"NH1612040","WEST POINT","Y","NH","01","","","A","","CWS","","","GW","","P","93","1","1","1","1","1","State","GW","Y","N","N","37","Y","LAKES REGION WATER COMPANY INC","THOMAS MASON JR","","","","","","PO BOX 389","","MOULTONBOROUGH","03254","US","NH","","","","","MOULTONBOROUGH","Carroll"
"NH1612070","KONA MANSION INN","Y","NH","01","05-01","09-30","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","KONA INC","KEVIN CROWLEY","","","","","","PO BOX 458","","CENTER HARBOR","03226","US","NH","","","","","MOULTONBOROUGH","Carroll"
"NH2002030","DUSTIN HOMESTEAD","Y","NH","01","","","A","","CWS","","","GW","","P","150","1","1","1","1","2","State","GW","Y","N","N","60","Y","DUSTIN HOMESTEAD CONDOMINIUM ASSN INC","PATTY COOK","","","","","","29 DUSTIN HOMESTEAD","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2002040","MEADOWBROOK VILLAGE","Y","NH","01","","","A","","CWS","","","GW","","P","40","1","1","1","1","1","State","GW","Y","N","N","16","Y","MEADOWBROOK VILLAGE CONDOMINIUM ASSN","GREGORY SMITH","","","","","","91 MEADOWBROOK VILLAGE","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2002050","GRANDVIEW ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","30","1","1","1","1","1","State","GW","Y","N","N","12","Y","GRANDVIEW EST OF ROCHESTER HOMEOWNS ASSN","RAYMOND WOOD","","","","","","13 VIOLET CT","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2003020","ACORN TERRACE","Y","NH","01","","","A","","CWS","","","GW","","P","215","1","1","1","1","2","State","GW","Y","N","N","86","Y","ACORN TERRACE COOPERATIVE INC","WALTER DEVINE","","","","","","7 JOSHUA ST","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2003030","PARADISE ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","405","1","1","1","1","2","State","GW","Y","N","N","162","Y","RPE ROCHESTER LLC","KEVIN LACASSE","","","","","","PO BOX 823","","NEW HAMPTON","03256","US","NH","","","","","ROCHESTER","Strafford"
"NH2003090","WESTWIND ESTATES II","Y","NH","01","","","A","","CWS","","","GW","","P","18","1","1","1","1","1","State","GW","Y","N","N","17","Y","","RALPH TORR","","","","","","283 CHESTNUT HILL RD","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2004010","INN AT SECRETARIAT ESTATES","Y","NH","01","","","A","","CWS","","","GW","","P","54","1","1","1","1","1","State","GW","Y","N","N","33","Y","INN AT SECRETARIAT CONDOMINIUM ASSN","JAMES BRIGHAM","","","","","","118 SECRETARIAT WAY UT 301","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2007010","GRAND VIEW CAMPING/SAFARI","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","100","1","1","1","1","1","State","GW","Y","N","N","80","Y","GRAND VIEW CAMPING","ROBERT WILLIAMS","","","","","","51 FOUR ROD RD","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2007030","BAXTER LAKE RECREATION","Y","NH","01","05-01","09-30","A","","TNCWS","","","GW","","P","550","1","1","1","2","3","State","GW","Y","N","N","250","Y","BAXTER LAKE ASSN","ROBERT DEMAYO","","","","","","101 FOUR ROD RD  UT 60","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2007040","GRAND VIEW CAMPING/WOODED SITE","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","90","1","1","1","1","1","State","GW","Y","N","N","79","Y","GRAND VIEW CAMPING","ROBERT WILLIAMS","","","","","","51 FOUR ROD RD","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2009020","VOLKSWAGEN OF ROCHESTER","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","WISSLER PROPERTIES LLC","C DWIGHT WISSLER","","","","","","20 FARMINGTON RD","","ROCHESTER","03867","US","NH","","","","","ROCHESTER","Strafford"
"NH2011010","ROLLINSFORD WATER SEWER DIST","Y","NH","01","","","A","","CWS","","","GW","","L","1688","1","1","1","2","4","State","GW","Y","N","N","639","Y","ROLLINSFORD WATER AND SEWER DIST","RAYMOND  MCNEIL","","","","","","PO BOX 174","","ROLLINSFORD","03869","US","NH","","","","","ROLLINSFORD","Strafford"
"NH2018010","ALEXANDERS ITALIAN RESTAURANT","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","100","1","1","1","1","1","State","GW","Y","N","N","1","Y","SIX LITTLE ACRES LLC","COREEN GUERINO","","","","","","489 PORTLAND AVE","","ROLLINSFORD","03869","US","NH","","","","","ROLLINSFORD","Strafford"
"NH2018020","CUMBERLAND FARMS","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","150","1","1","1","1","2","State","GW","Y","N","N","1","Y","CUMBERLAND FARMS INC","DEANNA AMES","","","","","","996 PORTLAND AVE","","ROLLINSFORD","03869","US","NH","","","","","ROLLINSFORD","Strafford"
"NH2032010","HAWTHORNE VILLAGE","Y","NH","01","","","A","","CWS","","","GW","","P","55","1","1","1","1","1","State","GW","Y","N","N","23","Y","HAWTHORNE VILLAGE HOMEOWNERS ASSN","BRUCE FINCH","","","","","","PO BOX 209","","PLYMOUTH","03264","US","NH","","","","","RUMNEY","Grafton"
"NH2035010","RUSSELL ELEMENTARY SCH","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","L","157","1","1","1","1","2","State","GW","Y","N","Y","1","Y","RUSSELL ELEMENTARY SCH","JON FRANCIS","","","","","","SAU 48","47 OLD WARD BRIDGE RD","PLYMOUTH","03264","US","NH","","","","","RUMNEY","Grafton"
"NH2036010","STONEWALL CABLE","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","64","1","1","1","1","1","State","GW","Y","N","N","3","Y","STONEWALL CABLE INC","JEFFREY EMERY","","","","","","126 HAWKENSEN DR","","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2037010","RUMNEY BIBLE CONFERENCE CENTER","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","300","1","1","1","1","2","State","GW","Y","N","N","121","Y","NE FELLOWSHIP OF EVANGELICALS INC","DAVID MACDONALD","","","","","","31 GILFORD AVE","PO BOX 599","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2037030","WHITE MOUNTAIN RANCH","Y","NH","01","06-01","09-30","A","","TNCWS","","","GW","","P","204","1","1","1","1","2","State","GW","Y","N","Y","9","Y","NE FELLOWSHIP OF EVANGELICALS INC","CORBETT MYLES","","","","","","31 GILFORD AVE","PO BOX 599","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2037040","BAKER RIVER CAMPGROUND","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","220","1","1","1","1","2","State","GW","Y","N","N","70","Y","BAKER RIVER HOLDINGS LLC","RICHARD/ CHERYL LEWIS","","","","","","56 CAMPGROUND RD","","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2037060","MOUNTAIN PINES CAMPGROUND","Y","NH","01","05-01","09-30","A","","TNCWS","","","GW","","P","80","1","1","1","1","1","State","GW","Y","N","N","20","Y","MOUNTAIN PINES CAMPGROUND","SCOTT/LISA RUSSELL","","","","","","2759 RTE 25","","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2037070","RIVERBROOK RV RESORT","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","225","1","1","1","1","2","State","GW","Y","N","N","89","Y","NERV RESORTS LLC","NJAL LARSON","","","","","","1120 ROUTE 25","","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2037080","RATTLESNAKE CAMPGROUND","Y","NH","01","04-01","11-30","A","","TNCWS","","","GW","","P","40","1","1","1","1","1","State","GW","Y","N","N","2","Y","THE AMERICAN ALPINE CLUB","JESSE BILLINGHAM","","","","","","11 GALVIN ST","","PORTLAND","04103","US","ME","","","","","RUMNEY","Grafton"
"NH2038080","PLAIN JANES DINER","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","200","1","1","1","1","2","State","GW","Y","N","N","1","Y","REAL LIFE DINING LLC","JEFF DAY","","","","","","897 RUMNEY RTE 25","","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2038090","COMMON CAFE AND ANTIQUES THE","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","DBA THE COMMON CAFE AND ANTIQUES LLC","BRIAN PAQUETTE","","","","","","2 QUINCY RD","","RUMNEY","03266","US","NH","","","","","RUMNEY","Grafton"
"NH2048010","LAGOS ICE CREAM","Y","NH","01","03-01","09-30","A","","TNCWS","","","GW","","P","500","1","1","1","1","2","State","GW","Y","N","N","1","Y","RYE PORT PROPERTIES LLC","STEPHEN GRENIER","","","","","","18 PINEWOOD DR","","STRATHAM","03885","US","NH","","","","","RYE","Rockingham"
"NH1612170","JONATHANS LANDING CONDOS","Y","NH","01","","","A","","CWS","","","GW","","P","158","1","1","1","1","2","State","GW","Y","N","N","63","Y","EVERGREEN HARVARD GROUP","KATIE DODGE","","","","","","14 COUNTRY CLUB RD","","GILFORD","03249","US","NH","","","","","MOULTONBOROUGH","Carroll"
"NH2236140","STRATHAM CROSSING 7621","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","56","1","1","1","1","1","State","GW","Y","N","N","3","Y","NORTHSTAR CENTERS LLC","LINDA JOPE","","","","","","150 E 58TH ST  STE 2001","","NEW YORK","10155","US","NY","","","","","STRATHAM","Rockingham"
"NH2236150","BMW OF STRATHAM","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","49","1","1","1","1","1","State","GW","Y","N","N","1","Y","BMW OF STRATHAM","SUSAN VERONEAU","","","","","","71 PORTSMOUTH AVE","","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH2236170","LINDT AND SPRUNGLI USA/BLDG D","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","50","1","1","1","1","1","State","GW","Y","N","N","1","Y","LINDT AND SPRUNGLI USA INC","MELANIE PAYEUR","","","","","","1 FINE CHOCOLATE PL","","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH2236180","LINDT AND SPRUNGLI USA/BLDG E","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","25","1","1","1","1","1","State","GW","Y","N","N","1","Y","LINDT AND SPRUNGLI USA INC","MELANIE PAYEUR","","","","","","1 FINE CHOCOLATE PL","","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH2237030","GOLF CLUB OF NE/CLUBHOUSE","Y","NH","01","05-01","10-31","A","","TNCWS","","","GW","","P","150","1","1","1","1","2","State","GW","Y","N","N","1","Y","SOFT DRAW INVESTMENTS LLC","JEFFREY BAKER","","","","","","DBA GOLF CLUB OF NEW ENGLAND","PO BOX 424","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH2238030","SWEET DREAMS BAKERY","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","100","1","1","1","1","1","State","GW","Y","N","N","3","Y","100 PORTSMOUTH AVENUE PROPERTY LLC","DAVID ITALIANO","","","","","","100 PORTSMOUTH AVE UT 3","","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH2239010","STRATHAM COMMUNITY CHURCH","Y","NH","01","01-01","12-31","A","","NTNCWS","","","GW","","P","55","1","1","1","1","1","State","GW","Y","N","Y","1","Y","STRATHAM COMMUNITY CHURCH","KATIE  BROWN","","","","","","6 EMERY LN","","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH2239040","AUTOFAIR NISSAN","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","40","1","1","1","1","1","State","GW","Y","N","N","1","Y","AUTOFAIR NISSAN","JAMES SAVAGE","","","","","","45 PORTSMOUTH AVE","","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH2239050","EXETER SUBARU","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","25","1","1","1","1","1","State","GW","Y","N","N","1","Y","ST HOLDING COMPANY LLC","DAVID YANOFSKY","","","","","","37 PORTSMOUTH AVE","","STRATHAM","03885","US","NH","","","","","STRATHAM","Rockingham"
"NH0837020","CROTCHED MOUNTAIN GOLF CLUB","Y","NH","01","01-01","12-31","A","","TNCWS","","","GW","","P","93","1","1","1","1","1","State","GW","Y","N","N","26","Y","WYNDHAM VACATION OWNERSHIP","AARON HYER","","","","","","740 2ND NH TPKE NORTH","","FRANCESTOWN","03043","US","NH","","","","","FRANCESTOWN","Hillsborough"
